MaxPool1,MaxPool2,MaxPool3,MaxPool4,MaxPool5,classifing
0.790812611579895,0.8813496232032776,0.9037349224090576,0.9316152334213257,0.9534701108932495,0.8718902468681335
0.8978509902954102,0.9414831399917603,0.9264726638793945,0.9289088249206543,0.9028851985931396,0.8372825384140015
0.868843674659729,0.9079912900924683,0.9193801879882812,0.9335142970085144,0.9914717078208923,0.8895301818847656
0.8600388169288635,0.922298789024353,0.9239946603775024,0.9565910696983337,0.9940887689590454,0.929014265537262
0.8944253921508789,0.9409691691398621,0.9409124255180359,0.9411235451698303,0.9663209319114685,0.9290545582771301
0.7993969321250916,0.8870638608932495,0.8928577899932861,0.8558491468429565,0.8257945775985718,0.574710488319397
0.7849761247634888,0.8799495697021484,0.9107773303985596,0.8990651369094849,0.8729775547981262,0.5509985685348511
0.8587766885757446,0.9257509112358093,0.9523541927337646,0.9674840569496155,0.9509885907173157,0.9277112483978271
0.9233598709106445,0.942781925201416,0.9625210762023926,0.9689702987670898,0.952656090259552,0.7525490522384644
0.9906381964683533,0.9598010182380676,0.9528268575668335,0.9669562578201294,0.9561083316802979,0.7975143194198608
0.8052287697792053,0.8982424736022949,0.8947747349739075,0.8782362341880798,0.8384253978729248,0.4332004189491272
0.8079057931900024,0.887373685836792,0.906304121017456,0.9192477464675903,0.9134649634361267,0.7496772408485413
0.8372296094894409,0.8998540639877319,0.9305021166801453,0.9056426882743835,0.9081355333328247,0.8064873814582825
0.7664592266082764,0.8617128133773804,0.9031801223754883,0.9023889899253845,0.8649872541427612,0.7893558740615845
0.7836687564849854,0.8663548827171326,0.9154309630393982,0.9240710735321045,0.9020310044288635,0.8543529510498047
0.9351614713668823,0.9400289058685303,0.9538010358810425,0.9669831991195679,0.9378949999809265,0.9238414764404297
0.8812204599380493,0.9265260100364685,0.9318965673446655,0.9380573630332947,0.8812789916992188,0.8084828853607178
